NrSiblings,MathScore,ReadingScore,WritingScore,Gender_male,EthnicGroup_group A,EthnicGroup_group B,EthnicGroup_group C,EthnicGroup_group D,EthnicGroup_group E,LunchType_standard,TestPrep_completed,TestPrep_none,ParentMaritalStatus_divorced,ParentMaritalStatus_married,ParentMaritalStatus_single,ParentMaritalStatus_widowed,TransportMeans_private,TransportMeans_school_bus
2,60,67,65,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False
5,54,50,53,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False
2,57,54,47,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True
2,80,88,87,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True
1,72,66,61,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
2,89,84,78,True,False,False,False,False,True,True,True,False,False,True,False,False,False,True
3,24,28,29,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False
2,52,69,63,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True
3,53,74,70,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True
4,84,83,75,True,False,False,False,False,True,True,True,False,False,False,True,False,False,True
1,82,76,74,True,False,False,False,False,True,True,True,False,True,False,False,False,True,False
4,82,100,100,False,False,False,False,True,False,True,False,True,True,False,False,False,False,False
0,89,74,79,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True
3,36,54,54,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True
5,69,65,65,True,False,True,False,False,False,True,True,False,True,False,False,False,False,True
3,75,81,84,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
0,78,73,69,True,False,False,False,False,True,True,False,True,False,True,False,False,True,False
1,61,56,65,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True
2,84,67,68,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False
4,88,96,91,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False
4,81,79,87,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False
3,85,77,73,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False
1,46,47,49,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True
2,72,70,68,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True
0,45,63,61,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False
3,80,81,77,False,False,False,False,False,True,True,False,True,False,True,False,False,False,True
1,93,100,100,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True
2,85,90,93,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False
2,73,86,88,False,False,False,False,True,False,True,False,True,True,False,False,False,False,True
2,48,63,62,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False
2,61,80,79,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True
3,89,75,74,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True
2,67,69,73,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True
3,78,80,76,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True
1,50,61,58,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True
2,77,81,84,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False
2,75,84,77,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
5,46,53,47,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True
1,58,59,56,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False
4,67,84,88,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
1,95,84,83,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
3,50,65,65,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
2,57,75,67,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True
4,48,55,52,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False
4,67,64,61,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False
2,44,40,37,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False
1,70,66,61,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True
4,65,60,58,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False
1,75,86,90,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False
1,58,62,54,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False
1,67,86,89,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True
3,82,70,83,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
4,78,57,64,True,False,False,False,False,True,True,False,True,False,True,False,False,False,True
3,67,75,81,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True
2,70,67,61,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True
4,97,81,80,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False
3,54,57,50,False,False,False,False,True,False,True,False,True,True,False,False,False,False,True
3,39,41,40,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True
3,53,67,68,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True
2,39,58,51,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False
1,84,98,95,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True
2,63,78,74,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False
3,51,61,60,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False
3,45,47,49,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False
2,73,67,66,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True
1,69,60,64,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False
3,51,68,68,False,False,True,False,False,False,True,True,False,False,True,False,False,False,True
2,38,41,38,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False
0,54,59,52,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False
4,63,70,68,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
4,88,87,91,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True
1,80,86,80,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False
2,46,58,64,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
1,69,68,67,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False
2,66,68,64,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True
2,75,82,72,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False
3,83,85,91,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True
2,70,57,57,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True
3,79,94,88,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False
3,75,83,86,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False
1,67,66,63,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True
3,72,63,59,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True
2,55,48,43,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False
1,38,47,47,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False
2,69,51,56,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False
2,68,74,76,False,False,False,True,False,False,True,False,True,True,False,False,False,False,True
0,64,56,56,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True
5,69,69,67,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False
1,84,93,94,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False
3,85,92,93,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False
0,64,79,74,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False
3,94,87,97,False,False,False,False,True,False,True,False,True,True,False,False,False,False,False
1,66,77,71,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True
1,60,78,70,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
3,79,87,84,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False
0,45,70,70,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True
1,42,56,52,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True
0,57,73,68,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True
2,73,82,81,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
1,60,71,77,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True
1,80,90,90,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True
3,62,82,77,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False
1,89,85,85,False,False,False,False,False,True,True,False,True,False,True,False,False,False,True
1,68,66,71,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True
1,71,80,78,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True
