ParentEduc,PracticeSport,IsFirstChild,NrSiblings,WklyStudyHours,MathScore,ReadingScore,WritingScore,Overall_Score,Grades,Gender_male,EthnicGroup_group A,EthnicGroup_group B,EthnicGroup_group C,EthnicGroup_group D,EthnicGroup_group E,LunchType_standard,TestPrep_completed,TestPrep_none,ParentMaritalStatus_divorced,ParentMaritalStatus_married,ParentMaritalStatus_single,ParentMaritalStatus_widowed,TransportMeans_private,TransportMeans_school_bus
3,2,2,4,1,52,72,68,64.0,3,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False
5,3,1,4,0,77,73,81,77.0,2,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
1,3,2,2,1,74,63,63,66.67,3,True,False,False,True,False,False,True,False,True,False,False,True,False,True,False
2,2,2,2,1,55,74,70,66.33,3,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True
6,2,1,2,0,41,59,53,51.0,4,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True
1,2,2,1,3,67,59,55,60.33,3,True,False,True,False,False,False,True,True,False,False,True,False,False,False,True
1,1,2,3,2,70,80,78,76.0,2,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False
6,1,2,0,1,49,61,58,56.0,4,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False
5,1,2,5,1,58,56,59,57.67,4,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False
5,2,2,1,1,55,63,68,62.0,3,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False
6,3,2,2,2,45,49,47,47.0,4,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
5,3,2,1,2,90,83,83,85.33,1,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True
4,3,1,2,1,68,66,76,70.0,2,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True
5,2,1,4,0,67,61,59,62.33,3,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False
6,2,2,0,0,62,61,71,64.67,3,False,False,False,False,True,False,True,False,True,True,False,False,False,True,False
2,2,2,1,1,51,60,61,57.33,4,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True
1,3,2,1,2,88,83,88,86.33,1,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True
2,2,2,2,0,76,91,92,86.33,1,False,False,False,False,True,False,True,False,True,True,False,False,False,True,False
5,1,2,1,0,71,65,73,69.67,3,True,False,False,False,False,True,True,True,False,False,True,False,False,False,True
5,2,2,0,0,82,76,79,79.0,2,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True
1,2,2,5,2,29,29,27,28.33,4,True,True,False,False,False,False,False,False,True,False,True,False,False,True,False
5,1,2,1,1,45,56,58,53.0,4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
4,3,1,5,0,65,57,58,60.0,3,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True
5,3,1,2,1,59,56,49,54.67,4,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False
6,3,0,1,2,82,71,68,73.67,2,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True
2,3,1,2,1,55,59,57,57.0,4,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True
1,3,2,2,1,48,69,68,61.67,3,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False
3,3,2,0,0,62,62,62,62.0,3,False,False,False,False,False,True,True,False,True,False,True,False,False,False,True
2,3,2,4,0,73,82,86,80.33,1,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True
1,2,2,2,0,70,66,70,68.67,3,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False
6,3,2,0,2,70,70,57,65.67,3,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False
6,2,2,4,2,60,72,64,65.33,3,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True
2,2,2,1,0,35,31,31,32.33,4,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True
1,3,1,3,0,73,57,63,64.33,3,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True
5,3,2,3,2,84,85,94,87.67,1,False,False,True,False,False,False,True,True,False,False,True,False,False,False,True
6,3,2,1,0,76,74,67,72.33,2,True,False,False,False,False,True,True,False,True,False,False,True,False,False,True
5,3,1,4,0,71,64,62,65.67,3,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False
5,2,1,2,1,85,87,89,87.0,1,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False
2,2,2,3,1,41,44,47,44.0,4,False,False,False,True,False,False,True,False,True,True,False,False,False,False,True
5,3,2,3,1,74,86,88,82.67,1,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False
6,3,2,1,1,69,63,52,61.33,3,True,False,False,False,False,True,True,False,True,False,False,False,False,False,True
1,2,2,5,0,58,75,69,67.33,3,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False
6,3,2,1,2,85,90,88,87.67,1,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False
6,2,1,2,0,70,72,71,71.0,2,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False
0,3,1,1,0,70,64,61,65.0,3,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True
3,1,2,4,0,64,82,84,76.67,2,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True
3,3,2,0,1,64,67,66,65.67,3,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False
4,1,2,2,1,47,49,54,50.0,4,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False
3,1,2,1,2,58,57,59,58.0,4,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True
5,1,1,2,1,79,75,65,73.0,2,True,False,False,False,False,True,True,True,False,False,True,False,False,False,True
6,3,1,3,1,69,68,66,67.67,3,True,False,False,False,False,True,True,False,True,False,False,True,False,True,False
4,2,1,2,0,65,79,67,70.33,2,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True
6,1,2,7,0,56,68,70,64.67,3,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False
5,3,1,4,0,55,60,53,56.0,4,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
1,2,2,1,0,66,60,59,61.67,3,True,False,False,False,True,False,True,True,False,False,True,False,False,True,False
6,2,2,3,2,99,81,80,86.67,1,True,False,False,False,False,True,True,False,True,False,True,False,False,False,True
5,2,2,1,2,86,81,73,80.0,1,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True
5,2,1,4,2,86,87,92,88.33,1,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False
2,3,2,1,2,70,73,67,70.0,2,True,True,False,False,False,False,True,False,True,False,True,False,False,True,False
1,3,2,1,1,55,76,71,67.33,3,False,False,True,False,False,False,True,False,True,True,False,False,False,False,True
6,1,1,2,1,73,68,76,72.33,2,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True
3,3,2,0,0,58,62,59,59.67,4,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False
3,3,2,1,1,71,66,64,67.0,3,True,False,False,False,False,True,True,False,True,False,True,False,False,False,False
0,0,1,2,2,54,51,52,52.33,4,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True
6,2,1,3,0,76,87,92,85.0,1,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False
5,1,2,2,2,64,64,70,66.0,3,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True
4,3,2,3,0,45,58,60,54.33,4,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False
1,1,1,5,0,64,61,55,60.0,3,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True
1,2,2,2,0,100,100,100,100.0,0,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False
4,3,2,1,0,83,87,96,88.67,1,False,False,False,False,False,True,True,True,False,False,True,False,False,True,False
2,2,2,1,0,75,69,70,71.33,2,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False
6,3,2,0,2,65,70,67,67.33,3,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True
1,3,2,2,0,87,89,85,87.0,1,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False
3,2,2,3,1,83,72,74,76.33,2,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True
6,2,2,1,2,50,54,57,53.67,4,False,False,False,True,False,False,True,False,True,True,False,False,False,True,False
6,2,2,5,1,72,65,67,68.0,3,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
4,3,2,2,0,87,91,88,88.67,1,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False
6,3,1,1,1,80,76,69,75.0,2,True,False,False,True,False,False,True,True,False,True,False,False,False,False,True
5,3,2,2,0,45,40,39,41.33,4,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True
1,3,1,7,2,51,55,63,56.33,4,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True
4,2,2,5,0,82,84,82,82.67,1,True,False,False,False,True,False,True,True,False,False,False,False,True,True,False
3,1,2,1,2,63,57,61,60.33,3,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True
2,2,1,3,3,100,81,82,87.67,1,True,False,False,False,False,True,True,True,False,False,False,True,False,False,True
3,3,1,4,1,40,48,42,43.33,4,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True
1,3,1,1,0,63,54,51,56.0,4,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False
3,3,2,4,2,96,92,90,92.67,0,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False
5,2,2,1,0,22,40,35,32.33,4,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True
3,2,1,5,0,88,94,96,92.67,0,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True
6,3,2,1,0,89,83,73,81.67,1,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True
6,3,2,2,1,66,74,69,69.67,3,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True
0,3,1,3,3,83,91,92,88.67,1,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False
6,2,2,2,0,45,43,37,41.67,4,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True
3,3,1,4,0,84,75,76,78.33,2,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False
5,2,2,1,0,61,77,73,70.33,2,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
1,3,2,5,1,89,86,86,87.0,1,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True
1,2,2,3,0,72,70,75,72.33,2,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False
6,2,2,4,0,46,74,68,62.67,3,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False
6,3,2,3,0,63,64,55,60.67,3,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False
6,2,2,0,0,73,74,68,71.67,2,True,False,False,False,False,True,True,False,True,False,False,True,False,False,False
5,2,2,1,1,71,63,57,63.67,3,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True
1,3,1,3,2,58,54,61,57.67,4,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False
3,3,2,1,1,49,55,51,51.67,4,False,False,True,False,False,False,True,False,True,True,False,False,False,False,True
4,3,1,3,0,69,90,86,81.67,1,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False
6,2,1,1,1,47,65,66,59.33,4,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False
5,2,1,1,2,67,73,74,71.33,2,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False
6,3,2,0,0,58,53,44,51.67,4,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True
3,3,2,5,0,64,48,50,54.0,4,True,False,False,False,False,True,True,False,True,False,True,False,False,False,True
0,3,2,1,2,86,78,89,84.33,1,False,False,False,False,True,False,True,False,True,True,False,False,False,False,True
5,3,1,2,2,58,66,66,63.33,3,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True
6,3,2,2,0,74,80,74,76.0,2,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True
0,3,2,1,0,45,49,35,43.0,4,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False
2,1,2,1,1,61,73,71,68.33,3,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False
3,0,2,3,1,68,72,71,70.33,2,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True
3,2,0,0,1,75,79,74,76.0,2,False,False,False,False,False,True,True,False,True,False,False,True,False,True,False
2,3,2,0,2,52,63,58,57.67,4,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False
6,3,2,0,1,73,70,65,69.33,3,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True
3,2,2,3,1,66,68,66,66.67,3,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True
5,3,2,1,1,43,47,46,45.33,4,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
6,3,1,1,0,68,65,62,65.0,3,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False
2,3,2,2,0,63,68,69,66.67,3,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False
6,1,2,3,3,25,15,21,20.33,4,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True
2,2,2,3,0,64,66,67,65.67,3,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
4,3,2,7,0,69,68,68,68.33,3,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True
1,1,2,5,0,70,79,75,74.67,2,True,False,False,True,False,False,True,False,True,False,False,True,False,True,False
0,3,2,4,0,80,84,92,85.33,1,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False
6,1,2,3,0,48,61,57,55.33,4,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True
5,2,1,4,0,70,68,67,68.33,3,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
3,3,2,0,1,64,76,72,70.67,2,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
1,3,1,3,2,100,78,75,84.33,1,True,False,False,False,False,True,True,False,True,False,True,False,False,False,True
5,3,1,4,0,71,78,71,73.33,2,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False
1,1,2,2,2,66,74,66,68.67,3,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True
6,3,2,5,0,61,60,61,60.67,3,False,False,False,False,False,True,True,True,False,False,True,False,False,True,False
3,3,2,4,1,31,30,31,30.67,4,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False
5,3,2,1,0,39,57,53,49.67,4,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True
0,2,2,1,0,80,71,69,73.33,2,True,False,False,False,False,False,True,True,False,False,True,False,False,False,True
3,0,2,5,1,83,78,71,77.33,2,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True
1,3,2,3,1,68,84,87,79.67,2,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False
3,3,2,2,2,71,63,55,63.0,3,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True
4,2,2,1,1,80,77,75,77.33,2,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True
